4.375,51.0,2.0,4.0,1.375,7.0,1.0,1.0,1.25,12.0,2.0,3.0,1.375,10.0,1.0,2.0,0.875,12.0,1.0,5.0,1.375,13.0,1.0,2.0,0.75,5.0,0.0,1.0,1.5,11.0,1.0,2.0,0
2.125,23.0,1.0,5.0,1.75,12.0,1.0,1.0,1.0,13.0,3.0,5.0,0.875,14.0,0.0,4.0,0.5,3.0,0.0,1.0,1.375,9.0,2.0,1.0,1.0,14.0,2.0,5.0,1.5,9.0,0.0,1.0,0
4.375,34.0,3.0,1.0,1.75,18.0,1.0,3.0,1.25,11.0,1.0,2.0,1.25,7.0,0.0,2.0,1.75,10.0,1.0,2.0,1.125,7.0,1.0,2.0,0.875,8.0,1.0,1.0,2.125,10.0,1.0,1.0,0
5.5,58.0,3.0,3.0,2.25,25.0,2.0,4.0,1.75,13.0,1.0,4.0,1.25,11.0,2.0,5.0,1.375,9.0,1.0,3.0,1.375,14.0,1.0,3.0,1.125,10.0,1.0,3.0,2.25,16.0,0.0,1.0,0
3.0,32.0,5.0,4.0,1.625,24.0,5.0,6.0,0.75,7.0,0.0,4.0,0.875,8.0,1.0,3.0,1.125,8.0,1.0,2.0,0.875,9.0,1.0,2.0,1.625,7.0,1.0,1.0,1.25,11.0,2.0,2.0,0
1.875,25.0,2.0,4.0,1.75,17.0,4.0,4.0,0.75,9.0,0.0,4.0,1.125,7.0,2.0,2.0,1.0,8.0,0.0,3.0,1.75,10.0,1.0,2.0,0.75,5.0,0.0,0.0,1.25,6.0,0.0,3.0,0
1.5,16.0,5.0,6.0,1.125,7.0,1.0,3.0,0.875,8.0,1.0,4.0,1.0,8.0,1.0,1.0,0.875,9.0,0.0,3.0,1.375,8.0,1.0,1.0,0.875,9.0,0.0,6.0,1.5,12.0,1.0,3.0,0
1.0,4.0,2.0,0.0,0.875,9.0,0.0,2.0,1.375,4.0,0.0,1.0,0.5,7.0,1.0,4.0,1.0,12.0,0.0,4.0,1.25,13.0,2.0,3.0,0.375,2.0,0.0,0.0,0.875,7.0,1.0,3.0,0
0.75,7.0,1.0,1.0,1.75,15.0,1.0,2.0,1.375,6.0,1.0,1.0,1.25,5.0,0.0,1.0,0.75,5.0,1.0,1.0,1.0,6.0,1.0,1.0,0.625,7.0,0.0,1.0,1.375,12.0,1.0,3.0,0
1.5,9.0,1.0,3.0,0.625,4.0,0.0,1.0,1.125,9.0,3.0,1.0,0.875,11.0,2.0,3.0,0.75,7.0,0.0,3.0,1.375,10.0,0.0,2.0,1.5,12.0,2.0,3.0,0.875,4.0,0.0,2.0,0
1.25,3.0,0.0,0.0,1.5,12.0,2.0,3.0,1.25,6.0,0.0,3.0,1.25,11.0,4.0,2.0,1.375,10.0,2.0,2.0,0.625,4.0,0.0,0.0,1.0,13.0,3.0,5.0,1.125,9.0,0.0,4.0,0
0.75,10.0,1.0,3.0,0.5,4.0,0.0,1.0,0.625,7.0,1.0,3.0,1.0,7.0,1.0,2.0,1.375,8.0,2.0,2.0,0.75,7.0,0.0,5.0,1.125,10.0,1.0,2.0,0.75,5.0,1.0,1.0,0
0.75,5.0,0.0,3.0,0.625,6.0,0.0,1.0,1.125,9.0,1.0,2.0,0.75,7.0,0.0,4.0,1.125,10.0,1.0,4.0,1.125,11.0,1.0,4.0,1.25,13.0,2.0,4.0,0.875,7.0,2.0,2.0,0
0.875,7.0,1.0,3.0,1.0,10.0,1.0,3.0,0.5,6.0,0.0,3.0,0.875,6.0,1.0,1.0,1.0,10.0,3.0,3.0,1.25,11.0,0.0,2.0,1.0,9.0,3.0,3.0,0.5,5.0,0.0,3.0,0
0.5,5.0,1.0,1.0,0.75,5.0,0.0,1.0,1.375,9.0,1.0,1.0,0.75,8.0,1.0,2.0,0.5,5.0,0.0,3.0,1.25,9.0,2.0,2.0,1.0,9.0,2.0,2.0,1.375,9.0,2.0,4.0,0
0.875,10.0,1.0,3.0,0.875,7.0,1.0,2.0,3.0,9.0,0.0,5.0,1.375,8.0,1.0,2.0,1.0,7.0,0.0,4.0,0.5,3.0,0.0,0.0,0.625,5.0,0.0,4.0,0.875,5.0,1.0,1.0,0
0.75,8.0,0.0,4.0,1.25,5.0,0.0,0.0,2.5,8.0,0.0,3.0,1.25,6.0,0.0,1.0,1.25,8.0,1.0,2.0,1.0,8.0,1.0,2.0,0.75,7.0,0.0,3.0,1.25,6.0,0.0,2.0,0
0.75,5.0,0.0,1.0,1.875,12.0,1.0,3.0,1.0,6.0,0.0,1.0,0.75,10.0,1.0,3.0,0.75,7.0,1.0,1.0,0.875,3.0,0.0,0.0,1.375,12.0,1.0,4.0,0.875,9.0,1.0,2.0,0
1.125,11.0,3.0,3.0,1.0,11.0,0.0,2.0,0.875,6.0,1.0,2.0,0.75,4.0,0.0,2.0,0.875,10.0,1.0,4.0,0.375,5.0,1.0,2.0,0.875,7.0,0.0,2.0,1.375,14.0,1.0,4.0,0
0.875,10.0,2.0,3.0,1.25,8.0,2.0,2.0,0.5,6.0,1.0,2.0,1.0,12.0,1.0,4.0,1.25,9.0,3.0,4.0,1.0,6.0,2.0,1.0,1.125,6.0,2.0,1.0,0.5,5.0,1.0,1.0,0
0.875,6.0,0.0,1.0,1.25,14.0,4.0,3.0,1.25,9.0,0.0,3.0,1.25,11.0,0.0,5.0,0.875,5.0,1.0,1.0,1.0,7.0,0.0,2.0,1.125,7.0,0.0,4.0,1.0,7.0,1.0,1.0,0
1.625,9.0,1.0,3.0,0.75,3.0,0.0,2.0,1.125,14.0,3.0,3.0,0.625,7.0,0.0,3.0,0.875,10.0,0.0,4.0,1.0,7.0,2.0,1.0,0.875,9.0,2.0,3.0,0.5,6.0,0.0,4.0,0
0.75,6.0,1.0,2.0,1.375,11.0,4.0,2.0,1.375,8.0,1.0,1.0,1.25,10.0,2.0,2.0,1.5,5.0,0.0,1.0,0.625,7.0,1.0,5.0,1.0,9.0,1.0,2.0,1.0,10.0,0.0,4.0,0
0.875,3.0,0.0,0.0,0.75,9.0,0.0,4.0,0.875,11.0,1.0,5.0,0.875,8.0,0.0,3.0,1.125,9.0,2.0,2.0,0.75,7.0,0.0,1.0,1.0,11.0,0.0,2.0,1.25,10.0,2.0,3.0,0
1.125,8.0,2.0,2.0,0.375,4.0,0.0,1.0,0.875,9.0,1.0,1.0,1.125,6.0,0.0,3.0,1.125,11.0,1.0,4.0,1.125,10.0,2.0,3.0,0.875,9.0,2.0,2.0,1.5,8.0,0.0,3.0,0
0.25,2.0,0.0,0.0,1.25,5.0,0.0,2.0,1.375,11.0,3.0,3.0,0.875,6.0,0.0,3.0,0.875,6.0,0.0,4.0,0.75,6.0,1.0,2.0,0.625,5.0,0.0,3.0,0.5,7.0,0.0,3.0,0
1.125,4.0,0.0,1.0,0.875,7.0,0.0,2.0,1.375,10.0,3.0,3.0,0.875,10.0,2.0,3.0,0.5,5.0,0.0,1.0,0.625,4.0,0.0,2.0,1.0,5.0,0.0,1.0,0.75,7.0,0.0,3.0,0
1.375,16.0,1.0,3.0,0.75,5.0,0.0,2.0,1.0,8.0,1.0,3.0,0.875,9.0,0.0,4.0,1.0,7.0,1.0,2.0,0.375,2.0,0.0,0.0,0.875,5.0,0.0,2.0,1.375,16.0,2.0,4.0,0
1.0,9.0,0.0,3.0,1.5,11.0,1.0,2.0,0.875,5.0,0.0,2.0,1.0,13.0,3.0,5.0,0.875,7.0,1.0,2.0,1.0,6.0,1.0,2.0,0.875,9.0,2.0,2.0,1.375,11.0,1.0,3.0,0
1.125,12.0,5.0,4.0,1.0,9.0,1.0,3.0,1.125,4.0,1.0,0.0,0.75,4.0,0.0,1.0,1.375,11.0,0.0,5.0,0.625,5.0,1.0,1.0,1.0,8.0,2.0,3.0,0.875,6.0,2.0,3.0,0
1.0,6.0,1.0,1.0,0.875,8.0,1.0,1.0,0.875,6.0,0.0,3.0,0.25,3.0,0.0,1.0,1.25,9.0,0.0,3.0,1.5,11.0,1.0,4.0,1.0,7.0,0.0,4.0,1.375,5.0,0.0,2.0,0
1.625,10.0,2.0,3.0,1.5,15.0,2.0,4.0,0.75,7.0,1.0,3.0,1.5,6.0,1.0,1.0,1.125,3.0,0.0,0.0,1.375,15.0,3.0,6.0,0.75,7.0,0.0,3.0,0.625,4.0,1.0,0.0,0
0.875,8.0,2.0,1.0,1.25,11.0,0.0,1.0,1.25,7.0,1.0,1.0,1.0,10.0,0.0,2.0,0.75,4.0,1.0,0.0,1.375,9.0,1.0,1.0,1.125,8.0,0.0,1.0,1.0,7.0,2.0,1.0,0
1.0,9.0,1.0,2.0,1.25,11.0,1.0,2.0,0.5,5.0,0.0,2.0,0.875,6.0,0.0,1.0,0.625,7.0,1.0,3.0,0.625,7.0,1.0,2.0,1.375,6.0,0.0,2.0,1.0,8.0,0.0,4.0,0
0.875,6.0,2.0,2.0,1.125,15.0,5.0,5.0,1.625,14.0,1.0,4.0,0.75,6.0,2.0,2.0,1.0,5.0,0.0,1.0,0.875,9.0,0.0,2.0,0.5,5.0,2.0,2.0,1.0,7.0,0.0,3.0,0
1.125,6.0,0.0,2.0,1.0,7.0,0.0,1.0,0.375,3.0,0.0,1.0,0.625,5.0,0.0,1.0,1.0,3.0,0.0,0.0,1.375,6.0,1.0,1.0,1.375,14.0,3.0,4.0,0.5,6.0,0.0,3.0,0
